HourEnding,ERCOT
4/3/2019 14:59,36901.42992
4/3/2019 15:59,37082.76432
4/3/2019 16:59,37260.27286
4/3/2019 17:59,37799.11911
4/3/2019 18:59,38563.02206
4/3/2019 19:59,37473.90901
4/3/2019 20:59,35098.85689
4/3/2019 21:59,32637.10743
4/3/2019 22:59,30766.37315
4/3/2019 23:59,29681.5556
4/4/2019 0:59,28986.65017
4/4/2019 1:59,28761.67343
4/4/2019 2:59,29235.62543
4/4/2019 3:59,31210.37346
4/4/2019 4:59,34643.94173
4/4/2019 5:59,36280.39448
4/4/2019 6:59,36328.15558
4/4/2019 7:59,36974.46939
4/4/2019 8:59,37748.60104
4/4/2019 9:59,38503.30621
4/4/2019 10:59,39273.5434
4/4/2019 11:59,40349.65135
4/4/2019 12:59,41428.4033
4/4/2019 13:59,42522.30272
4/4/2019 14:59,43778.2046
4/4/2019 15:59,44296.71014
4/4/2019 16:59,43936.82223
4/4/2019 17:59,43265.21571
4/4/2019 18:59,43502.2843
4/4/2019 19:59,41728.66548
4/4/2019 20:59,38591.05174
4/4/2019 21:59,35285.78927
4/4/2019 22:59,32718.6584
4/4/2019 23:59,31145.7832
4/5/2019 0:59,30062.43087
4/5/2019 1:59,29735.31846
4/5/2019 2:59,30108.82588
4/5/2019 3:59,31833.80636
4/5/2019 4:59,35025.71646
4/5/2019 5:59,36303.06342
4/5/2019 6:59,36463.13908
4/5/2019 7:59,37106.72736
4/5/2019 8:59,37861.9814
4/5/2019 9:59,38695.92614
4/5/2019 10:59,39464.8645
4/5/2019 11:59,40503.5438
4/5/2019 12:59,41444.61205
4/5/2019 13:59,42508.92286
4/5/2019 14:59,43386.05935
4/5/2019 15:59,43274.61839
4/5/2019 16:59,42220.86217
4/5/2019 17:59,41116.65155
4/5/2019 18:59,41158.63912
4/5/2019 19:59,40032.3811
4/5/2019 20:59,38073.4302
4/5/2019 21:59,35700.79957
4/5/2019 22:59,33497.84901
4/5/2019 23:59,31861.5993
4/6/2019 0:59,30735.54773
4/6/2019 1:59,29988.69196
4/6/2019 2:59,29728.79787
4/6/2019 3:59,30168.05153
4/6/2019 4:59,31261.02851
4/6/2019 5:59,32470.26259
4/6/2019 6:59,34057.26902
4/6/2019 7:59,35605.37091
4/6/2019 8:59,36967.3728
4/6/2019 9:59,37530.57252
4/6/2019 10:59,37909.15656
4/6/2019 11:59,38210.97088
4/6/2019 12:59,38781.81861
4/6/2019 13:59,39387.2079
4/6/2019 14:59,39810.92697
4/6/2019 15:59,39806.68076
4/6/2019 16:59,39264.85522
4/6/2019 17:59,38733.4498
4/6/2019 18:59,39086.79882
4/6/2019 19:59,38165.53224
4/6/2019 20:59,36717.42976
4/6/2019 21:59,34815.59281
4/6/2019 22:59,32849.45702
4/6/2019 23:59,31416.78307
4/7/2019 0:59,30317.94999
4/7/2019 1:59,29739.18303
4/7/2019 2:59,29573.33519
4/7/2019 3:59,29730.94358
4/7/2019 4:59,30189.74649
4/7/2019 5:59,30693.06127
4/7/2019 6:59,32034.52841
4/7/2019 7:59,33492.97192
4/7/2019 8:59,34611.18449
4/7/2019 9:59,35344.35108
4/7/2019 10:59,35688.36954
4/7/2019 11:59,35587.0799
4/7/2019 12:59,35551.72491
4/7/2019 13:59,35878.1568
4/7/2019 14:59,36292.73675
4/7/2019 15:59,36852.12558
4/7/2019 16:59,37043.31231
4/7/2019 17:59,37266.24069
4/7/2019 18:59,37913.40564
4/7/2019 19:59,36831.18168
4/7/2019 20:59,34444.02975
4/7/2019 21:59,31648.24862
4/7/2019 22:59,29675.98746
4/7/2019 23:59,28367.14078
4/8/2019 0:59,27769.93057
4/8/2019 1:59,27612.05404
4/8/2019 2:59,28230.31222
4/8/2019 3:59,30200.01194
4/8/2019 4:59,33574.68938
4/8/2019 5:59,34998.52415
4/8/2019 6:59,35294.18359
4/8/2019 7:59,36106.82472
4/8/2019 8:59,37173.29306
4/8/2019 9:59,38217.44939
4/8/2019 10:59,39372.73046
4/8/2019 11:59,40928.01186
4/8/2019 12:59,42396.68042
4/8/2019 13:59,43748.52618
4/8/2019 14:59,45072.51508
4/8/2019 15:59,45679.25062
4/8/2019 16:59,45491.57063
4/8/2019 17:59,44452.03772
4/8/2019 18:59,44070.58641
4/8/2019 19:59,41763.45812
4/8/2019 20:59,38069.8189
4/8/2019 21:59,34605.61451
4/8/2019 22:59,31887.20662
4/8/2019 23:59,30237.73483
4/9/2019 0:59,29254.52554
4/9/2019 1:59,28837.66739
4/9/2019 2:59,29071.87121
4/9/2019 3:59,30817.24809
4/9/2019 4:59,33975.72093
4/9/2019 5:59,35084.19543
4/9/2019 6:59,35548.883
4/9/2019 7:59,36861.10556
4/9/2019 8:59,38477.46668
4/9/2019 9:59,40370.25698
4/9/2019 10:59,42336.73695
4/9/2019 11:59,44696.52157
4/9/2019 12:59,46824.13727
4/9/2019 13:59,48704.45543
4/9/2019 14:59,50234.26143
4/9/2019 15:59,50740.28349
4/9/2019 16:59,49881.95172
4/9/2019 17:59,47874.37354
4/9/2019 18:59,47037.42841
4/9/2019 19:59,44662.29183
4/9/2019 20:59,40957.71491
4/9/2019 21:59,36998.38563
4/9/2019 22:59,34080.32082
4/9/2019 23:59,32234.40035
4/10/2019 0:59,31069.53702
4/10/2019 1:59,30480.44284
4/10/2019 2:59,30648.83367
4/10/2019 3:59,32348.96681
4/10/2019 4:59,35481.35069
4/10/2019 5:59,36451.84179
4/10/2019 6:59,37025.44512
4/10/2019 7:59,38468.582
4/10/2019 8:59,40297.40659
4/10/2019 9:59,42378.42842
4/10/2019 10:59,44505.54479
4/10/2019 11:59,46766.39794
4/10/2019 12:59,48604.15288
4/10/2019 13:59,50257.35206
4/10/2019 14:59,51609.98205
4/10/2019 15:59,51635.44687
4/10/2019 16:59,50468.59294
4/10/2019 17:59,48262.49313
4/10/2019 18:59,47696.22535
4/10/2019 19:59,45626.28814
4/10/2019 20:59,41880.37819
4/10/2019 21:59,37911.2215
4/10/2019 22:59,34864.40537
4/10/2019 23:59,32880.03778
4/11/2019 0:59,31622.99248
4/11/2019 1:59,30965.45422
4/11/2019 2:59,31103.8908
4/11/2019 3:59,32692.66862
4/11/2019 4:59,35736.70877
4/11/2019 5:59,36585.03126
4/11/2019 6:59,36947.06728
4/11/2019 7:59,38038.07752
4/11/2019 8:59,39099.7563
4/11/2019 9:59,39720.21277
4/11/2019 10:59,40126.79623
4/11/2019 11:59,40491.51945
4/11/2019 12:59,40672.44916
4/11/2019 13:59,41191.73277
4/11/2019 14:59,41884.99253
4/11/2019 15:59,41950.52652
4/11/2019 16:59,41252.79072
4/11/2019 17:59,40518.27876
4/11/2019 18:59,40981.88758
4/11/2019 19:59,39709.49528
4/11/2019 20:59,36761.89835
4/11/2019 21:59,33613.86987
4/11/2019 22:59,31351.22721
4/11/2019 23:59,29941.00005
4/12/2019 0:59,29124.75252
4/12/2019 1:59,28878.44238
4/12/2019 2:59,29358.20925
4/12/2019 3:59,31242.44699
4/12/2019 4:59,34776.40613
4/12/2019 5:59,36145.06731
4/12/2019 6:59,36162.90716
4/12/2019 7:59,36496.08261
4/12/2019 8:59,36784.8437
4/12/2019 9:59,36994.99943
4/12/2019 10:59,37134.03763
4/12/2019 11:59,37741.23547
4/12/2019 12:59,38243.06134
4/12/2019 13:59,38903.98366
4/12/2019 14:59,39424.72535
4/12/2019 15:59,39339.07708
4/12/2019 16:59,38895.61599
4/12/2019 17:59,38574.42515
4/12/2019 18:59,39201.01139
4/12/2019 19:59,38524.87622
4/12/2019 20:59,36899.04412
4/12/2019 21:59,34722.93182
4/12/2019 22:59,32858.29578
4/12/2019 23:59,31294.98797
4/13/2019 0:59,30357.1218
4/13/2019 1:59,29839.75236
4/13/2019 2:59,29704.71302
4/13/2019 3:59,30189.82437
4/13/2019 4:59,31275.65952
4/13/2019 5:59,32631.1685
4/13/2019 6:59,34454.82504
4/13/2019 7:59,36450.24027
4/13/2019 8:59,38011.52709
4/13/2019 9:59,39012.17493
4/13/2019 10:59,39488.35484
4/13/2019 11:59,39833.58816
4/13/2019 12:59,39893.99841
4/13/2019 13:59,38923.25069
4/13/2019 14:59,38461.99975
4/13/2019 15:59,38646.5586
4/13/2019 16:59,38243.09851
4/13/2019 17:59,37524.07625
4/13/2019 18:59,37641.192
4/13/2019 19:59,36705.38553
4/13/2019 20:59,35193.88109
4/13/2019 21:59,33519.53337
4/13/2019 22:59,32070.75902
4/13/2019 23:59,31121.77034
4/14/2019 0:59,30489.64885
4/14/2019 1:59,30201.00679
4/14/2019 2:59,30216.90405
4/14/2019 3:59,30753.5427
4/14/2019 4:59,31829.04844
4/14/2019 5:59,32900.72942
4/14/2019 6:59,34246.19737
4/14/2019 7:59,34924.33357
4/14/2019 8:59,34811.70806
4/14/2019 9:59,34361.16423
4/14/2019 10:59,33986.01552
4/14/2019 11:59,33635.28717
4/14/2019 12:59,33590.0557
4/14/2019 13:59,33846.94177
4/14/2019 14:59,34481.3071
4/14/2019 15:59,35270.92501
4/14/2019 16:59,35747.63642
4/14/2019 17:59,35787.9974
4/14/2019 18:59,36789.54872
4/14/2019 19:59,36388.68364
4/14/2019 20:59,34362.63831
4/14/2019 21:59,31815.36767
4/14/2019 22:59,29886.99502
4/14/2019 23:59,28898.12379
4/15/2019 0:59,28488.90694
4/15/2019 1:59,28482.63779
4/15/2019 2:59,29287.07952
4/15/2019 3:59,31575.01824
4/15/2019 4:59,35236.65082
4/15/2019 5:59,36496.16052
4/15/2019 6:59,36479.96452
4/15/2019 7:59,36643.83806
4/15/2019 8:59,36979.6034
4/15/2019 9:59,37402.13248
4/15/2019 10:59,37830.43544
4/15/2019 11:59,38634.83603
4/15/2019 12:59,39500.15985
4/15/2019 13:59,40439.89017
4/15/2019 14:59,41382.92338
4/15/2019 15:59,41917.85597
4/15/2019 16:59,41703.40285
4/15/2019 17:59,40898.25866
4/15/2019 18:59,41409.74251
4/15/2019 19:59,40083.93157
4/15/2019 20:59,37023.62366
4/15/2019 21:59,33862.71308
4/15/2019 22:59,31530.71397
4/15/2019 23:59,30153.27642
4/16/2019 0:59,29365.67102
4/16/2019 1:59,29123.57238
4/16/2019 2:59,29560.55051
4/16/2019 3:59,31479.47579
4/16/2019 4:59,34769.14593
4/16/2019 5:59,35943.31562
4/16/2019 6:59,36402.39854
4/16/2019 7:59,37207.21129
4/16/2019 8:59,38262.21069
4/16/2019 9:59,39156.76474
4/16/2019 10:59,39990.41693
4/16/2019 11:59,41160.40613
4/16/2019 12:59,41937.84512
4/16/2019 13:59,42490.19159
4/16/2019 14:59,42959.23045
4/16/2019 15:59,42769.07501
4/16/2019 16:59,42150.83552
4/16/2019 17:59,41910.25835
4/16/2019 18:59,42711.3473
4/16/2019 19:59,41642.20511
4/16/2019 20:59,38892.15961
4/16/2019 21:59,35859.90487
4/16/2019 22:59,33620.03424
4/16/2019 23:59,32105.13895
4/17/2019 0:59,31284.06632
4/17/2019 1:59,30901.0751
4/17/2019 2:59,31388.07627
4/17/2019 3:59,33229.37935
4/17/2019 4:59,36534.70168
4/17/2019 5:59,37884.61289
4/17/2019 6:59,38330.8505
4/17/2019 7:59,39247.10843
4/17/2019 8:59,40248.80767
4/17/2019 9:59,40913.51972
4/17/2019 10:59,41415.56487
4/17/2019 11:59,42240.83014
4/17/2019 12:59,43078.37024
4/17/2019 13:59,43891.97605
4/17/2019 14:59,44749.42669
4/17/2019 15:59,45296.62746
4/17/2019 16:59,44903.84803
4/17/2019 17:59,44496.27922
4/17/2019 18:59,44727.34355
4/17/2019 19:59,43472.5332
4/17/2019 20:59,40746.70566
4/17/2019 21:59,37442.48898
4/17/2019 22:59,34273.00928
4/17/2019 23:59,32093.15824
4/18/2019 0:59,31030.71491
4/18/2019 1:59,30463.15661
4/18/2019 2:59,30329.13754
4/18/2019 3:59,31479.58031
4/18/2019 4:59,34496.40944
4/18/2019 5:59,35783.82356
4/18/2019 6:59,36198.89408
4/18/2019 7:59,36961.30964
4/18/2019 8:59,37623.1556
4/18/2019 9:59,38263.63365
4/18/2019 10:59,38650.4059
4/18/2019 11:59,39077.85257
4/18/2019 12:59,39337.82934
4/18/2019 13:59,39720.10688
4/18/2019 14:59,40088.52591
4/18/2019 15:59,39971.258
4/18/2019 16:59,39152.67343
4/18/2019 17:59,38089.76176
4/18/2019 18:59,38438.39834
4/18/2019 19:59,37447.95256
4/18/2019 20:59,35219.87566
4/18/2019 21:59,32549.68337
4/18/2019 22:59,30414.00238
4/18/2019 23:59,29111.63347
4/19/2019 0:59,28365.36268
4/19/2019 1:59,28050.28503
4/19/2019 2:59,28415.25122
4/19/2019 3:59,29546.89385
4/19/2019 4:59,31366.61584
4/19/2019 5:59,32440.19529
4/19/2019 6:59,33802.67517
4/19/2019 7:59,34817.33804
4/19/2019 8:59,35414.34243
4/19/2019 9:59,35670.2955
4/19/2019 10:59,35782.90503
4/19/2019 11:59,35895.5698
4/19/2019 12:59,36129.26219
4/19/2019 13:59,36446.6716
4/19/2019 14:59,36977.13402
4/19/2019 15:59,37186.32329
4/19/2019 16:59,36748.14635
4/19/2019 17:59,35926.7225
4/19/2019 18:59,36184.58559
4/19/2019 19:59,35382.49455
4/19/2019 20:59,33699.52082
4/19/2019 21:59,31678.12117
4/19/2019 22:59,29881.78513
4/19/2019 23:59,28679.37223
4/20/2019 0:59,28038.69208
4/20/2019 1:59,27792.78069
4/20/2019 2:59,27903.67909
4/20/2019 3:59,28547.80502
4/20/2019 4:59,29678.04154
4/20/2019 5:59,30836.36916
4/20/2019 6:59,32403.85783
4/20/2019 7:59,33538.85307
4/20/2019 8:59,34265.08139
4/20/2019 9:59,34644.54489
4/20/2019 10:59,35110.71273
4/20/2019 11:59,35831.85074
4/20/2019 12:59,36885.34151
4/20/2019 13:59,38005.36204
4/20/2019 14:59,39172.3318
4/20/2019 15:59,39968.38286
4/20/2019 16:59,39870.3949
4/20/2019 17:59,38771.12642
4/20/2019 18:59,38573.00335
4/20/2019 19:59,37761.22281
4/20/2019 20:59,35939.80082
4/20/2019 21:59,33565.22946
4/20/2019 22:59,31328.42833
4/20/2019 23:59,29660.80905
4/21/2019 0:59,28611.1815
4/21/2019 1:59,27961.07005
4/21/2019 2:59,27715.25934
4/21/2019 3:59,27917.59221
4/21/2019 4:59,28629.15834
4/21/2019 5:59,29400.49152
4/21/2019 6:59,31323.7226
4/21/2019 7:59,33139.48507
4/21/2019 8:59,34469.03729
4/21/2019 9:59,35709.37681
4/21/2019 10:59,36917.94715
4/21/2019 11:59,38092.97435
4/21/2019 12:59,39240.03948
4/21/2019 13:59,40270.35309
4/21/2019 14:59,41161.56227
4/21/2019 15:59,41614.69593
4/21/2019 16:59,41218.97119
4/21/2019 17:59,40341.52999
4/21/2019 18:59,40445.84883
4/21/2019 19:59,39743.79199
4/21/2019 20:59,37476.59654
4/21/2019 21:59,34526.30591
4/21/2019 22:59,32131.44702
4/21/2019 23:59,30665.12385
4/22/2019 0:59,29766.02368
4/22/2019 1:59,29428.85826
4/22/2019 2:59,29689.67893
4/22/2019 3:59,31317.30295
4/22/2019 4:59,33988.6446
4/22/2019 5:59,35180.46622
4/22/2019 6:59,36236.53908
4/22/2019 7:59,37728.60639
4/22/2019 8:59,39217.19832
4/22/2019 9:59,40739.18578
4/22/2019 10:59,42034.66234
4/22/2019 11:59,43222.37593
4/22/2019 12:59,44158.13646
4/22/2019 13:59,44844.37519
4/22/2019 14:59,45100.45792
4/22/2019 15:59,44900.02761
4/22/2019 16:59,43884.89165
4/22/2019 17:59,43100.41632
4/22/2019 18:59,43535.47251
4/22/2019 19:59,42119.10135
4/22/2019 20:59,39087.49865
4/22/2019 21:59,35830.60977
4/22/2019 22:59,33364.34255
4/22/2019 23:59,31845.97217
4/23/2019 0:59,30894.95729
4/23/2019 1:59,30434.54913
4/23/2019 2:59,30722.8134
4/23/2019 3:59,32462.73408
4/23/2019 4:59,35462.4198
4/23/2019 5:59,36761.13035
4/23/2019 6:59,37181.22274
4/23/2019 7:59,38140.13669
4/23/2019 8:59,39238.17373
4/23/2019 9:59,40140.30495
4/23/2019 10:59,40753.55931
4/23/2019 11:59,41367.88664
4/23/2019 12:59,41790.62936
4/23/2019 13:59,41963.56556
4/23/2019 14:59,42188.96477
4/23/2019 15:59,41972.01658
4/23/2019 16:59,41516.54931
4/23/2019 17:59,41368.99849
4/23/2019 18:59,41799.95551
4/23/2019 19:59,40556.87172
4/23/2019 20:59,37617.42706
4/23/2019 21:59,34477.3105
4/23/2019 22:59,32235.87506
4/23/2019 23:59,30874.67209
4/24/2019 0:59,30188.92018
4/24/2019 1:59,29862.44199
4/24/2019 2:59,30182.8256
4/24/2019 3:59,31941.22101
4/24/2019 4:59,35091.04604
4/24/2019 5:59,36376.62582
4/24/2019 6:59,36882.01881
4/24/2019 7:59,37531.9147
4/24/2019 8:59,38328.16777
4/24/2019 9:59,38880.75375
4/24/2019 10:59,39202.29656
4/24/2019 11:59,39648.42424
4/24/2019 12:59,39991.28583
4/24/2019 13:59,40308.82776
4/24/2019 14:59,40571.46073
4/24/2019 15:59,40567.52516
4/24/2019 16:59,40330.75987
4/24/2019 17:59,40075.06754
4/24/2019 18:59,40341.74751
4/24/2019 19:59,39332.69966
4/24/2019 20:59,36653.80367
4/24/2019 21:59,33761.57391
4/24/2019 22:59,31723.87362
4/24/2019 23:59,30503.84408
4/25/2019 0:59,29617.34737
4/25/2019 1:59,29260.69372
4/25/2019 2:59,29514.99502
4/25/2019 3:59,31186.81816
4/25/2019 4:59,34359.52826
4/25/2019 5:59,35436.77283
4/25/2019 6:59,35958.56505
4/25/2019 7:59,36961.44603
4/25/2019 8:59,38205.00708
4/25/2019 9:59,39453.90333
4/25/2019 10:59,40630.75775
4/25/2019 11:59,42246.87493
4/25/2019 12:59,43874.23436
4/25/2019 13:59,45469.12331
4/25/2019 14:59,47039.12928
4/25/2019 15:59,47635.94611
4/25/2019 16:59,47047.7324
4/25/2019 17:59,45512.84879
4/25/2019 18:59,44858.17403
4/25/2019 19:59,43056.96809
4/25/2019 20:59,39734.20563
4/25/2019 21:59,36150.4822
4/25/2019 22:59,33360.16414
4/25/2019 23:59,31557.05185
4/26/2019 0:59,30339.44656
4/26/2019 1:59,29669.30478
4/26/2019 2:59,29882.53704
4/26/2019 3:59,31360.15532
4/26/2019 4:59,34110.15643
4/26/2019 5:59,35160.87725
4/26/2019 6:59,36111.71292
4/26/2019 7:59,37545.42421
4/26/2019 8:59,38987.44879
4/26/2019 9:59,40363.53778
4/26/2019 10:59,41839.25698
4/26/2019 11:59,43631.03251
4/26/2019 12:59,45166.79149
4/26/2019 13:59,46443.18761
4/26/2019 14:59,47450.47176
4/26/2019 15:59,47516.81755
4/26/2019 16:59,46314.23384
4/26/2019 17:59,44236.32659
4/26/2019 18:59,43216.91733
4/26/2019 19:59,41704.60742
4/26/2019 20:59,39175.56325
4/26/2019 21:59,36203.40137
4/26/2019 22:59,33593.12612
4/26/2019 23:59,31707.85271
4/27/2019 0:59,30428.25718
4/27/2019 1:59,29735.30494
4/27/2019 2:59,29512.07185
4/27/2019 3:59,30014.66383
4/27/2019 4:59,30933.92403
4/27/2019 5:59,31893.90793
4/27/2019 6:59,34115.10764
4/27/2019 7:59,36318.47768
4/27/2019 8:59,38237.09898
4/27/2019 9:59,39773.40487
4/27/2019 10:59,41177.34278
4/27/2019 11:59,42474.3442
4/27/2019 12:59,43935.3029
4/27/2019 13:59,45322.63552
4/27/2019 14:59,46574.69084
4/27/2019 15:59,47113.21769
4/27/2019 16:59,46219.00648
4/27/2019 17:59,44315.81264
4/27/2019 18:59,43466.75202
4/27/2019 19:59,41938.91123
4/27/2019 20:59,39609.75557
4/27/2019 21:59,36898.21814
4/27/2019 22:59,34368.81029
4/27/2019 23:59,32508.15502
4/28/2019 0:59,31179.54945
4/28/2019 1:59,30303.55518
4/28/2019 2:59,29832.87648
4/28/2019 3:59,29722.51518
4/28/2019 4:59,30086.50019
4/28/2019 5:59,30670.00641
4/28/2019 6:59,32606.1231
4/28/2019 7:59,35065.06585
4/28/2019 8:59,37179.13709
4/28/2019 9:59,39376.58659
4/28/2019 10:59,41453.2022
4/28/2019 11:59,43483.01601
4/28/2019 12:59,45281.74842
4/28/2019 13:59,46793.61568
4/28/2019 14:59,47794.69713
4/28/2019 15:59,48094.93224
4/28/2019 16:59,47407.02907
4/28/2019 17:59,45786.46182
4/28/2019 18:59,45071.86271
4/28/2019 19:59,43649.39439
4/28/2019 20:59,40772.27272
4/28/2019 21:59,37368.63247
4/28/2019 22:59,34555.61257
4/28/2019 23:59,32827.02473
4/29/2019 0:59,31763.63171
4/29/2019 1:59,31373.66754
4/29/2019 2:59,31848.3644
4/29/2019 3:59,33655.83726
4/29/2019 4:59,36813.48054
4/29/2019 5:59,38050.62342
4/29/2019 6:59,39011.51364
4/29/2019 7:59,40467.42133
4/29/2019 8:59,42144.35655
4/29/2019 9:59,43672.96091
4/29/2019 10:59,44988.99578
4/29/2019 11:59,46539.9899
4/29/2019 12:59,47791.92137
4/29/2019 13:59,48640.20769
4/29/2019 14:59,49425.94609
4/29/2019 15:59,49469.27353
4/29/2019 16:59,48589.06055
4/29/2019 17:59,47393.50134
4/29/2019 18:59,47590.56506
4/29/2019 19:59,46018.8694
4/29/2019 20:59,43033.50435
4/29/2019 21:59,39594.64709
4/29/2019 22:59,37139.40432
4/29/2019 23:59,35545.67579
4/30/2019 0:59,34579.28592
4/30/2019 1:59,34157.31435
4/30/2019 2:59,34504.9877
4/30/2019 3:59,36288.75918
4/30/2019 4:59,39462.93858
4/30/2019 5:59,40693.81097
4/30/2019 6:59,41399.4442
4/30/2019 7:59,42511.63484
4/30/2019 8:59,43904.17956
4/30/2019 9:59,45282.57038
4/30/2019 10:59,46516.43739
4/30/2019 11:59,47861.41547
4/30/2019 12:59,48453.63035
4/30/2019 13:59,48541.2377
4/30/2019 14:59,48640.37197
4/30/2019 15:59,48052.00853
4/30/2019 16:59,47122.52615
4/30/2019 17:59,46649.6998
4/30/2019 18:59,46944.06503
4/30/2019 19:59,45748.77479
4/30/2019 20:59,43012.91449
4/30/2019 21:59,39920.91356
4/30/2019 22:59,37581.65107
4/30/2019 23:59,35930.40828
5/1/2019 0:59,34841.64806
5/1/2019 1:59,34333.0514
5/1/2019 2:59,34616.08697
5/1/2019 3:59,36215.71298
5/1/2019 4:59,39209.50123
5/1/2019 5:59,40280.14101
5/1/2019 6:59,41094.19595
5/1/2019 7:59,42577.23934
5/1/2019 8:59,44410.6418
5/1/2019 9:59,45944.1822
5/1/2019 10:59,47225.80746
5/1/2019 11:59,48478.32972
5/1/2019 12:59,49304.12137
5/1/2019 13:59,49452.65564
5/1/2019 14:59,49222.64725
5/1/2019 15:59,48754.1618
5/1/2019 16:59,48093.76919
5/1/2019 17:59,47465.63946
5/1/2019 18:59,47154.48786
5/1/2019 19:59,45487.77639
5/1/2019 20:59,42392.95427
5/1/2019 21:59,39033.529
5/1/2019 22:59,36314.04364
5/1/2019 23:59,34699.55024
5/2/2019 0:59,33640.9258
5/2/2019 1:59,32968.58663
5/2/2019 2:59,33044.03289
5/2/2019 3:59,34537.1369
5/2/2019 4:59,37396.41371
5/2/2019 5:59,38333.35673
5/2/2019 6:59,38523.74733
5/2/2019 7:59,39585.24603
5/2/2019 8:59,41007.83927
5/2/2019 9:59,42525.00856
5/2/2019 10:59,44028.43144
5/2/2019 11:59,45436.4345
5/2/2019 12:59,46380.11347
5/2/2019 13:59,46739.67545
5/2/2019 14:59,46634.3748
5/2/2019 15:59,45676.89591
5/2/2019 16:59,44230.14988
5/2/2019 17:59,43292.1801
5/2/2019 18:59,43019.50324
5/2/2019 19:59,41626.30558
5/2/2019 20:59,38802.56141
5/2/2019 21:59,35768.24459
5/2/2019 22:59,33354.60226
5/2/2019 23:59,32006.07401
5/3/2019 0:59,31180.56309
5/3/2019 1:59,30856.0924
5/3/2019 2:59,31242.95834
5/3/2019 3:59,33024.2555
5/3/2019 4:59,35950.27655
5/3/2019 5:59,37286.08246
5/3/2019 6:59,37966.41375
5/3/2019 7:59,38808.36861
5/3/2019 8:59,39704.75626
5/3/2019 9:59,40611.28515
5/3/2019 10:59,41426.40362
5/3/2019 11:59,42450.2378
5/3/2019 12:59,43028.27624
5/3/2019 13:59,43407.07342
5/3/2019 14:59,43688.90533
5/3/2019 15:59,43236.62218
5/3/2019 16:59,42236.44296
5/3/2019 17:59,41385.86185
5/3/2019 18:59,41406.84783
5/3/2019 19:59,40344.88406
5/3/2019 20:59,38383.22097
5/3/2019 21:59,35818.91291
5/3/2019 22:59,33611.4462
5/3/2019 23:59,31989.002
5/4/2019 0:59,30569.67232
5/4/2019 1:59,29541.09888
5/4/2019 2:59,29295.8658
5/4/2019 3:59,29743.96887
5/4/2019 4:59,30616.64651
5/4/2019 5:59,31477.72885
5/4/2019 6:59,33600.72054
5/4/2019 7:59,35791.73785
5/4/2019 8:59,37706.881
5/4/2019 9:59,39549.14422
5/4/2019 10:59,41074.19098
5/4/2019 11:59,42511.07173
5/4/2019 12:59,43991.81379
5/4/2019 13:59,45229.21647
5/4/2019 14:59,46006.51773
5/4/2019 15:59,46192.00874
5/4/2019 16:59,45291.54511
5/4/2019 17:59,43499.64822
5/4/2019 18:59,42646.92667
5/4/2019 19:59,41155.17396
5/4/2019 20:59,38916.09314
5/4/2019 21:59,36204.03919
5/4/2019 22:59,33818.12463
5/4/2019 23:59,31916.70747
5/5/2019 0:59,30628.54339
5/5/2019 1:59,29728.88045
5/5/2019 2:59,29252.03007
5/5/2019 3:59,29321.77866
5/5/2019 4:59,29683.96707
5/5/2019 5:59,30332.23743
5/5/2019 6:59,32650.65367
5/5/2019 7:59,35329.41621
5/5/2019 8:59,37900.58193
5/5/2019 9:59,40464.946
5/5/2019 10:59,42680.31676
5/5/2019 11:59,44816.39117
5/5/2019 12:59,46694.16185
5/5/2019 13:59,48240.09652
5/5/2019 14:59,49315.21474
5/5/2019 15:59,49712.02763
5/5/2019 16:59,48821.243
5/5/2019 17:59,47288.94404
5/5/2019 18:59,46389.58031
5/5/2019 19:59,44876.56234
5/5/2019 20:59,41622.32199
5/5/2019 21:59,37814.76472
5/5/2019 22:59,34863.08746
5/5/2019 23:59,32914.9509
5/6/2019 0:59,31869.36087
5/6/2019 1:59,31402.76212
5/6/2019 2:59,31732.14224
5/6/2019 3:59,33524.3688
5/6/2019 4:59,36505.67714
5/6/2019 5:59,37701.94324
5/6/2019 6:59,38718.11736
5/6/2019 7:59,40376.90561
5/6/2019 8:59,42211.14109
5/6/2019 9:59,43727.09184
5/6/2019 10:59,45041.37608
5/6/2019 11:59,46545.31426
5/6/2019 12:59,47767.63244
5/6/2019 13:59,48598.04762
5/6/2019 14:59,49021.96752
5/6/2019 15:59,48799.58741
5/6/2019 16:59,47954.94322
5/6/2019 17:59,46950.34634
5/6/2019 18:59,46997.07232
5/6/2019 19:59,45644.32627
5/6/2019 20:59,42370.70508
5/6/2019 21:59,38768.6471
5/6/2019 22:59,35993.05709
5/6/2019 23:59,34127.4015
5/7/2019 0:59,33053.30529
5/7/2019 1:59,32512.19888
5/7/2019 2:59,32926.91879
5/7/2019 3:59,34689.10458
5/7/2019 4:59,37766.83027
5/7/2019 5:59,38893.88615
5/7/2019 6:59,39881.7938
5/7/2019 7:59,41502.84766
5/7/2019 8:59,43256.9494
5/7/2019 9:59,44871.07825
5/7/2019 10:59,46054.97568
5/7/2019 11:59,47397.10552
5/7/2019 12:59,48584.23836
5/7/2019 13:59,49369.61065
5/7/2019 14:59,49967.67138
5/7/2019 15:59,49929.79719
5/7/2019 16:59,48691.59544
5/7/2019 17:59,46918.39118
5/7/2019 18:59,46261.6909
5/7/2019 19:59,44741.7766
5/7/2019 20:59,41595.90007
