LMP,Load,Temp,,,,LMP(S),Load(S),LMP(S),,LMP(O),Load(O),Temp(O)
21.77,45.71,20.79,,,,,,,,,,
23.43,45.71,20.79,,,,,,,,,,
24.25,47.6,20.69,,,,,,,,,,
24.24,47.6,20.69,,,,,,,,,,
24.63,47.6,20.6,,,,,,,,,,
24.65,47.6,20.6,,,,,,,,,,
24.94,49.33,20.51,,,,,,,,,,
25.52,49.33,20.51,,,,,,,,,,
27.01,49.33,20.44,,,,,,,,,,
29.04,49.33,20.44,,,,,,,,,,
27.22,50.79,20.38,,,,,,,,,,
28.49,50.79,20.38,,,,,,,,,,
31.79,50.79,20.64,,,,,,,,,,
33.67,50.79,20.64,,,,,,,,,,
34.36,52.08,20.89,,,,,,,,,,
40.17,52.08,20.89,,,,,,,,,,
46.03,52.08,21.56,,,,,,,,,,
49.44,52.08,21.56,,,,,,,,,,
47.06,52.95,22.23,,,,,,,,,,
53.05,52.95,22.23,,,,,,,,,,
59.13,52.95,23.15,,,,,,,,,,
65.36,52.95,23.15,,,,,,,,,,
65.14,53.39,24.06,,,,,,,,,,
71.84,53.39,24.06,,,,,,,,,,
73.52,53.39,24.93,,,,,,,,,,
76.08,53.39,24.93,,,,,,,,,,
67.36,53.55,25.79,,,,,,,,,,
72.91,53.55,25.79,,,,,,,,,,
67.9,53.55,26.56,,,,,,,,,,
61.98,53.55,26.56,,,,,,,,,,
48.71,53.22,27.32,,,,,,,,,,
47.23,53.22,27.32,,,,,,,,,,
41.53,53.22,27.88,,,,,,,,,,
36.31,53.22,27.88,,,,,,,,,,
30.31,52.36,28.43,,,,,,,,,,
28.78,52.36,28.43,,,,,,,,,,
27.79,52.36,28.78,,,,,,,,,,
26.74,52.36,28.78,,,,,,,,,,
26.08,51.34,29.13,,,,,,,,,,
25.92,51.34,29.13,,,,,,,,,,
25.68,51.34,29.28,,,,,,,,,,
25.17,51.34,29.28,,,,,,,,,,
26.13,50.36,29.43,,,,,,,,,,
25.71,50.36,29.43,,,,,,,,,,
24.16,50.36,29.4,,,,,,,,,,
22.43,50.36,29.4,,,,,,,,,,
22.35,48.69,29.36,,,,,,,,,,
21.22,48.69,29.36,,,,,,,,,,
20.93,48.69,29.13,,,,,,,,,,
19.63,48.69,29.13,,,,,,,,,,
19.7,45.96,28.89,,,,,,,,,,
20.32,45.96,28.89,,,,,,,,,,
19.5,45.96,28.44,,,,,,,,,,
18.74,45.96,28.44,,,,,,,,,,
18.47,42.95,27.98,,,,,,,,,,
18.6,42.95,27.98,,,,,,,,,,
17.95,42.95,27.23,,,,,,,,,,
17,42.95,27.23,,,,,,,,,,
17.22,40.34,26.48,,,,,,,,,,
17.07,40.34,26.48,,,,,,,,,,
16.73,40.34,26.48,,,,,,,,,,
17.38,39.81,23.86,,,,,,,,,,
17.39,38.05,22.53,,,,,,,,,,
17.15,38.05,22.53,,,,,,,,,,
16.65,38.05,22.07,,,,,,,,,,
16.04,38.05,22.07,,,,,,,,,,
15.81,36.93,21.61,,,,,,,,,,
15.85,36.93,21.61,,,,,,,,,,
15.33,36.93,21.35,,,,,,,,,,
15.17,36.93,21.35,,,,,,,,,,
15.41,36.34,21.09,,,,,,,,,,
15.38,36.34,21.09,,,,,,,,,,
15.28,36.34,20.91,,,,,,,,,,
15.17,36.34,20.91,,,,,,,,,,
15.6,36.38,20.72,,,,,,,,,,
15.99,36.38,20.72,,,,,,,,,,
16.38,36.38,20.58,,,,,,,,,,
16.47,36.38,20.58,,,,,,,,,,
17.34,37.4,20.43,,,,,,,,,,
17.28,37.4,20.43,,,,,,,,,,
17.62,37.4,20.31,,,,,,,,,,
17.53,37.4,20.31,,,,,,,,,,
20.77,39.41,20.18,,,,,,,,,,
20.2,39.41,20.18,,,,,,,,,,
22.88,39.41,20.05,,,,,,,,,,
22.72,39.41,20.05,,,,,,,,,,
24.96,41.24,19.94,,,,,,,,,,
24.23,41.24,19.94,,,,,,,,,,
25.23,41.24,19.81,,,,,,,,,,
24.45,41.24,19.81,,,,,,,,,,
24.26,42.66,19.69,,,,,,,,,,
23.25,42.66,19.69,,,,,,,,,,
22.68,42.66,19.57,,,,,,,,,,
22.8,42.66,19.57,,,,,,,,,,
24.6,44.07,19.45,,,,,,,,,,
24.01,44.07,19.45,,,,,,,,,,
24.3,44.07,19.31,,,,,,,,,,
25,44.07,19.31,,,,,,,,,,
26.48,45.52,19.18,,,,,,,,,,
25.03,45.52,19.18,,,,,,,,,,
25.02,45.52,19.03,,,,,,,,,,
25.05,45.52,19.03,,,,,,,,,,
25.34,46.73,18.86,,,,,,,,,,
25.72,46.73,18.86,,,,,,,,,,
25.69,46.73,18.72,,,,,,,,,,
26.67,46.73,18.72,,,,,,,,,,
25.76,47.61,18.58,,,,,,,,,,
26.07,47.61,18.58,,,,,,,,,,
28.51,47.61,18.65,,,,,,,,,,
27.42,47.61,18.65,,,,,,,,,,
26.12,48.3,18.71,,,,,,,,,,
27.41,48.3,18.71,,,,,,,,,,
29.45,48.3,19.06,,,,,,,,,,
29.38,48.3,19.06,,,,,,,,,,
26.9,48.73,19.4,,,,,,,,,,
27.84,48.73,19.4,,,,,,,,,,
29.39,48.73,19.95,,,,,,,,,,
30.58,48.73,19.95,,,,,,,,,,
30.65,48.89,20.49,,,,,,,,,,
32.42,48.89,20.49,,,,,,,,,,
32.9,48.89,21.05,,,,,,,,,,
32.73,48.89,21.05,,,,,,,,,,
30.95,48.96,21.59,,,,,,,,,,
32.19,48.96,21.59,,,,,,,,,,
30.95,48.96,22.12,,,,,,,,,,
30.52,48.96,22.12,,,,,,,,,,
27.79,48.84,22.64,,,,,,,,,,
27.64,48.84,22.64,,,,,,,,,,
26.64,48.84,23.07,,,,,,,,,,
24.96,48.84,23.07,,,,,,,,,,
23.53,48.61,23.49,,,,,,,,,,
25.09,48.61,23.49,,,,,,,,,,
28.04,48.61,23.76,,,,,,,,,,
28.15,48.61,23.76,,,,,,,,,,
26.36,48.46,24.03,,,,,,,,,,
27.54,48.46,24.03,,,,,,,,,,
27.86,48.46,24.14,,,,,,,,,,
26.55,48.46,24.14,,,,,,,,,,
26.14,47.95,24.24,,,,,,,,,,
26.61,47.95,24.24,,,,,,,,,,
25.32,47.95,24.18,,,,,,,,,,
24.21,47.95,24.18,,,,,,,,,,
24.21,46.78,24.11,,,,,,,,,,
23.91,46.78,24.11,,,,,,,,,,
22.67,46.78,23.89,,,,,,,,,,
21.66,46.78,23.89,,,,,,,,,,
21.58,44.6,23.66,,,,,,,,,,
22.04,44.6,23.66,,,,,,,,,,
21.1,44.6,23.23,,,,,,,,,,
20.24,44.6,23.23,,,,,,,,,,
20.3,41.97,22.81,,,,,,,,,,
20.69,41.97,22.81,,,,,,,,,,
19.81,41.97,22.09,,,,,,,,,,
18.44,41.97,22.09,,,,,,,,,,
18.74,39.66,21.37,,,,,,,,,,
18.89,39.66,21.37,,,,,,,,,,
18.4,39.66,21.37,,,,,,,,,,
17.48,42.28,26.3,,,,,,,,,,
17.42,40.34,24.6,,,,,,,,,,
17.37,40.34,24.6,,,,,,,,,,
16.97,40.34,23.99,,,,,,,,,,
16.52,40.34,23.99,,,,,,,,,,
16.13,39.04,23.37,,,,,,,,,,
16.34,39.04,23.37,,,,,,,,,,
15.92,39.04,23.05,,,,,,,,,,
15.86,39.04,23.05,,,,,,,,,,
15.98,38.29,22.73,,,,,,,,,,
15.85,38.29,22.73,,,,,,,,,,
15.77,38.29,22.5,,,,,,,,,,
15.64,38.29,22.5,,,,,,,,,,
15.91,38.23,22.27,,,,,,,,,,
16.12,38.23,22.27,,,,,,,,,,
16.47,38.23,22.09,,,,,,,,,,
16.93,38.23,22.09,,,,,,,,,,
17.72,39.26,21.92,,,,,,,,,,
17.42,39.26,21.92,,,,,,,,,,
17.88,39.26,21.78,,,,,,,,,,
17.8,39.26,21.78,,,,,,,,,,
20.56,41.17,21.65,,,,,,,,,,
20.16,41.17,21.65,,,,,,,,,,
22.24,41.17,21.54,,,,,,,,,,
22.03,41.17,21.54,,,,,,,,,,
23.73,42.46,21.44,,,,,,,,,,
22.33,42.46,21.44,,,,,,,,,,
22.41,42.46,21.34,,,,,,,,,,
22.38,42.46,21.34,,,,,,,,,,
22.79,43.88,21.25,,,,,,,,,,
21.44,43.88,21.25,,,,,,,,,,
21.26,43.88,21.17,,,,,,,,,,
20.94,43.88,21.17,,,,,,,,,,
21.6,45.73,21.08,,,,,,,,,,
21.63,45.73,21.08,,,,,,,,,,
21.86,45.73,20.99,,,,,,,,,,
23.54,45.73,20.99,,,,,,,,,,
24.32,47.7,20.89,,,,,,,,,,
24.33,47.7,20.89,,,,,,,,,,
24.76,47.7,20.8,,,,,,,,,,
24.78,47.7,20.8,,,,,,,,,,
25.09,49.51,20.7,,,,,,,,,,
25.76,49.51,20.7,,,,,,,,,,
27.33,49.51,20.64,,,,,,,,,,
29.41,49.51,20.64,,,,,,,,,,
27.52,51.05,20.57,,,,,,,,,,
28.87,51.05,20.57,,,,,,,,,,
32.41,51.05,20.83,,,,,,,,,,
34.44,51.05,20.83,,,,,,,,,,
35.32,52.4,21.09,,,,,,,,,,
41.53,52.4,21.09,,,,,,,,,,
47.91,52.4,21.77,,,,,,,,,,
51.81,52.4,21.77,,,,,,,,,,
49.21,53.32,22.45,,,,,,,,,,
56.02,53.32,22.45,,,,,,,,,,
62.82,53.32,23.36,,,,,,,,,,
70,53.32,23.36,,,,,,,,,,
69.65,53.81,24.26,,,,,,,,,,
76.97,53.81,24.26,,,,,,,,,,
78.96,53.81,25.13,,,,,,,,,,
81.98,53.81,25.13,,,,,,,,,,
72.15,53.98,25.99,,,,,,,,,,
78.61,53.98,25.99,,,,,,,,,,
72.96,53.98,26.74,,,,,,,,,,
66.35,53.98,26.74,,,,,,,,,,
51.57,53.66,27.49,,,,,,,,,,
49.86,53.66,27.49,,,,,,,,,,
43.53,53.66,28.04,,,,,,,,,,
37.76,53.66,28.04,,,,,,,,,,
31.11,52.77,28.59,,,,,,,,,,
29.39,52.77,28.59,,,,,,,,,,
28.37,52.77,28.94,,,,,,,,,,
27.22,52.77,28.94,,,,,,,,,,
26.51,51.71,29.28,,,,,,,,,,
26.35,51.71,29.28,,,,,,,,,,
26.15,51.71,29.43,,,,,,,,,,
25.56,51.71,29.43,,,,,,,,,,
26.45,50.7,29.58,,,,,,,,,,
26.01,50.7,29.58,,,,,,,,,,
24.42,50.7,29.54,,,,,,,,,,
22.67,50.7,29.54,,,,,,,,,,
22.62,48.99,29.5,,,,,,,,,,
21.49,48.99,29.5,,,,,,,,,,
21.1,48.99,29.27,,,,,,,,,,
19.77,48.99,29.27,,,,,,,,,,
19.88,46.22,29.03,,,,,,,,,,
20.47,46.22,29.03,,,,,,,,,,
19.62,46.22,28.58,,,,,,,,,,
18.85,46.22,28.58,,,,,,,,,,
18.59,43.17,28.13,,,,,,,,,,
18.71,43.17,28.13,,,,,,,,,,
18.05,43.17,27.39,,,,,,,,,,
17.09,43.17,27.39,,,,,,,,,,
17.3,40.53,26.64,,,,,,,,,,
17.15,40.53,26.64,,,,,,,,,,
16.81,40.53,26.64,,,,,,,,,,
17.48,42.3,22.18,,,,,,,,,,
17.61,40.55,20.55,,,,,,,,,,
17.3,40.55,20.55,,,,,,,,,,
17.08,40.55,19.97,,,,,,,,,,
16.53,40.55,19.97,,,,,,,,,,
16.33,39.47,19.4,,,,,,,,,,
16.29,39.47,19.4,,,,,,,,,,
15.93,39.47,19.06,,,,,,,,,,
15.83,39.47,19.06,,,,,,,,,,
15.82,38.91,18.72,,,,,,,,,,
15.79,38.91,18.72,,,,,,,,,,
15.74,38.91,18.45,,,,,,,,,,
15.69,38.91,18.45,,,,,,,,,,
15.96,38.98,18.19,,,,,,,,,,
16.18,38.98,18.19,,,,,,,,,,
16.38,38.98,17.98,,,,,,,,,,
16.47,38.98,17.98,,,,,,,,,,
17.12,40.04,17.77,,,,,,,,,,
17.36,40.04,17.77,,,,,,,,,,
17.8,40.04,17.6,,,,,,,,,,
17.76,40.04,17.6,,,,,,,,,,
19.28,42.08,17.42,,,,,,,,,,
19.57,42.08,17.42,,,,,,,,,,
21.13,42.08,17.26,,,,,,,,,,
21.47,42.08,17.26,,,,,,,,,,
23.65,44.01,17.12,,,,,,,,,,
24.01,44.01,17.12,,,,,,,,,,
26.86,44.01,16.98,,,,,,,,,,
25.81,44.01,16.98,,,,,,,,,,
24.7,45.53,16.85,,,,,,,,,,
23.38,45.53,16.85,,,,,,,,,,
22.61,45.53,16.72,,,,,,,,,,
22.32,45.53,16.72,,,,,,,,,,
23.65,46.88,16.6,,,,,,,,,,
23.11,46.88,16.6,,,,,,,,,,
23.13,46.88,16.48,,,,,,,,,,
23.95,46.88,16.48,,,,,,,,,,
25.5,48.27,16.36,,,,,,,,,,
25.24,48.27,16.36,,,,,,,,,,
24.65,48.27,16.25,,,,,,,,,,
24.69,48.27,16.25,,,,,,,,,,
25.18,49.48,16.14,,,,,,,,,,
25.76,49.48,16.14,,,,,,,,,,
26.78,49.48,16.05,,,,,,,,,,
27.44,49.48,16.05,,,,,,,,,,
26.2,50.43,15.96,,,,,,,,,,
26.97,50.43,15.96,,,,,,,,,,
29.65,50.43,16.14,,,,,,,,,,
30.03,50.43,16.14,,,,,,,,,,
29.63,51.2,16.32,,,,,,,,,,
32.99,51.2,16.32,,,,,,,,,,
36.2,51.2,16.89,,,,,,,,,,
38.36,51.2,16.89,,,,,,,,,,
36.73,51.73,17.46,,,,,,,,,,
40.25,51.73,17.46,,,,,,,,,,
43.71,51.73,18.39,,,,,,,,,,
47,51.73,18.39,,,,,,,,,,
46.73,51.95,19.33,,,,,,,,,,
50.46,51.95,19.33,,,,,,,,,,
51.6,51.95,20.22,,,,,,,,,,
53.04,51.95,20.22,,,,,,,,,,
48.16,52.03,21.12,,,,,,,,,,
51.31,52.03,21.12,,,,,,,,,,
48.4,52.03,21.94,,,,,,,,,,
45.23,52.03,21.94,,,,,,,,,,
37.5,51.93,22.76,,,,,,,,,,
36.84,51.93,22.76,,,,,,,,,,
33.93,51.93,23.38,,,,,,,,,,
30.83,51.93,23.38,,,,,,,,,,
27.42,51.71,23.99,,,,,,,,,,
27.26,51.71,23.99,,,,,,,,,,
28.15,51.71,24.39,,,,,,,,,,
29.21,51.71,24.39,,,,,,,,,,
26.97,51.43,24.8,,,,,,,,,,
27.28,51.43,24.8,,,,,,,,,,
27.44,51.43,25,,,,,,,,,,
26.18,51.43,25,,,,,,,,,,
25.87,50.68,25.2,,,,,,,,,,
25.36,50.68,25.2,,,,,,,,,,
24.67,50.68,25.2,,,,,,,,,,
23.62,50.68,25.2,,,,,,,,,,
24.01,49.33,25.2,,,,,,,,,,
23.72,49.33,25.2,,,,,,,,,,
22.05,49.33,24.99,,,,,,,,,,
21.46,49.33,24.99,,,,,,,,,,
21.56,46.98,24.79,,,,,,,,,,
21.27,46.98,24.79,,,,,,,,,,
20.29,46.98,24.32,,,,,,,,,,
19.53,46.98,24.32,,,,,,,,,,
19.56,44.16,23.87,,,,,,,,,,
19.76,44.16,23.87,,,,,,,,,,
18.8,44.16,23.04,,,,,,,,,,
17.93,44.16,23.04,,,,,,,,,,
18.02,41.67,22.21,,,,,,,,,,
18.07,41.67,22.21,,,,,,,,,,
17.54,41.67,22.21,,,,,,,,,,
17.98,40.45,23.22,,,,,,,,,,
18.08,38.74,21.71,,,,,,,,,,
18.03,38.74,21.71,,,,,,,,,,
17.59,38.74,21.23,,,,,,,,,,
17.06,38.74,21.23,,,,,,,,,,
16.64,37.67,20.74,,,,,,,,,,
17.01,37.67,20.74,,,,,,,,,,
16.5,37.67,20.46,,,,,,,,,,
16.47,37.67,20.46,,,,,,,,,,
16.72,37.11,20.17,,,,,,,,,,
16.61,37.11,20.17,,,,,,,,,,
16.53,37.11,19.97,,,,,,,,,,
16.38,37.11,19.97,,,,,,,,,,
16.72,37.21,19.76,,,,,,,,,,
16.98,37.21,19.76,,,,,,,,,,
17.43,37.21,19.6,,,,,,,,,,
17.9,37.21,19.6,,,,,,,,,,
18.8,38.37,19.44,,,,,,,,,,
18.36,38.37,19.44,,,,,,,,,,
18.88,38.37,19.31,,,,,,,,,,
18.74,38.37,19.31,,,,,,,,,,
22.49,40.57,19.19,,,,,,,,,,
21.84,40.57,19.19,,,,,,,,,,
25.07,40.57,19.07,,,,,,,,,,
24.95,40.57,19.07,,,,,,,,,,
27.64,42.27,18.97,,,,,,,,,,
25.78,42.27,18.97,,,,,,,,,,
26.29,42.27,18.88,,,,,,,,,,
25.68,42.27,18.88,,,,,,,,,,
25.59,43.43,18.77,,,,,,,,,,
23.47,43.43,18.77,,,,,,,,,,
22.91,43.43,18.69,,,,,,,,,,
22.57,43.43,18.69,,,,,,,,,,
23.82,44.57,18.59,,,,,,,,,,
23.36,44.57,18.59,,,,,,,,,,
23.42,44.57,18.49,,,,,,,,,,
25.15,44.57,18.49,,,,,,,,,,
26.41,45.73,18.39,,,,,,,,,,
25.67,45.73,18.39,,,,,,,,,,
25.56,45.73,18.28,,,,,,,,,,
25.43,45.73,18.28,,,,,,,,,,
25.78,46.71,18.16,,,,,,,,,,
25.91,46.71,18.16,,,,,,,,,,
26.43,46.71,18.07,,,,,,,,,,
28.07,46.71,18.07,,,,,,,,,,
26.75,47.45,17.98,,,,,,,,,,
27.45,47.45,17.98,,,,,,,,,,
29.91,47.45,18.11,,,,,,,,,,
30.31,47.45,18.11,,,,,,,,,,
31.09,48.09,18.24,,,,,,,,,,
34.8,48.09,18.24,,,,,,,,,,
38.63,48.09,18.75,,,,,,,,,,
40.07,48.09,18.75,,,,,,,,,,
38.53,48.47,19.27,,,,,,,,,,
41.74,48.47,19.27,,,,,,,,,,
45.14,48.47,20.06,,,,,,,,,,
48.06,48.47,20.06,,,,,,,,,,
48.2,48.59,20.85,,,,,,,,,,
51.94,48.59,20.85,,,,,,,,,,
52.51,48.59,21.65,,,,,,,,,,
52.87,48.59,21.65,,,,,,,,,,
48.21,48.6,22.44,,,,,,,,,,
51.02,48.6,22.44,,,,,,,,,,
47.91,48.6,23.17,,,,,,,,,,
44.85,48.6,23.17,,,,,,,,,,
37.76,48.36,23.9,,,,,,,,,,
37.18,48.36,23.9,,,,,,,,,,
33.94,48.36,24.43,,,,,,,,,,
30.62,48.36,24.43,,,,,,,,,,
26.75,47.91,24.96,,,,,,,,,,
26.77,47.91,24.96,,,,,,,,,,
27.66,47.91,25.3,,,,,,,,,,
27.45,47.91,25.3,,,,,,,,,,
25.64,47.58,25.64,,,,,,,,,,
26.18,47.58,25.64,,,,,,,,,,
26.29,47.58,25.78,,,,,,,,,,
25.94,47.58,25.78,,,,,,,,,,
26.52,47.06,25.93,,,,,,,,,,
26.14,47.06,25.93,,,,,,,,,,
24.44,47.06,25.9,,,,,,,,,,
22.76,47.06,25.9,,,,,,,,,,
22.8,45.75,25.86,,,,,,,,,,
21.94,45.75,25.86,,,,,,,,,,
21.57,45.75,25.65,,,,,,,,,,
20.28,45.75,25.65,,,,,,,,,,
20.26,43.47,25.43,,,,,,,,,,
20.98,43.47,25.43,,,,,,,,,,
20.11,43.47,24.98,,,,,,,,,,
19.25,43.47,24.98,,,,,,,,,,
19.05,40.81,24.54,,,,,,,,,,
19.4,40.81,24.54,,,,,,,,,,
18.62,40.81,23.77,,,,,,,,,,
17.36,40.81,23.77,,,,,,,,,,
17.62,38.5,22.99,,,,,,,,,,
17.59,38.5,22.99,,,,,,,,,,
17.21,38.5,22.99,,,,,,,,,,
16.02,40.61,26.63,,,,,,,,,,
15.82,38.64,24.83,,,,,,,,,,
15.56,38.64,24.83,,,,,,,,,,
15.1,38.64,24.17,,,,,,,,,,
14.67,38.64,24.17,,,,,,,,,,
14.45,37.33,23.51,,,,,,,,,,
14.24,37.33,23.51,,,,,,,,,,
13.83,37.33,23.17,,,,,,,,,,
13.74,37.33,23.17,,,,,,,,,,
13.55,36.58,22.83,,,,,,,,,,
13.66,36.58,22.83,,,,,,,,,,
13.6,36.58,22.58,,,,,,,,,,
13.54,36.58,22.58,,,,,,,,,,
13.88,36.5,22.32,,,,,,,,,,
14.26,36.5,22.32,,,,,,,,,,
14.59,36.5,22.13,,,,,,,,,,
14.7,36.5,22.13,,,,,,,,,,
15.45,37.46,21.93,,,,,,,,,,
15.81,37.46,21.93,,,,,,,,,,
16.34,37.46,21.77,,,,,,,,,,
16.29,37.46,21.77,,,,,,,,,,
18.01,39.28,21.61,,,,,,,,,,
18.15,39.28,21.61,,,,,,,,,,
19.42,39.28,21.47,,,,,,,,,,
19.28,39.28,21.47,,,,,,,,,,
20.04,40.65,21.35,,,,,,,,,,
19.88,40.65,21.35,,,,,,,,,,
20.3,40.65,21.23,,,,,,,,,,
20.12,40.65,21.23,,,,,,,,,,
20.61,42.33,21.12,,,,,,,,,,
20.5,42.33,21.12,,,,,,,,,,
20.54,42.33,21.01,,,,,,,,,,
20.69,42.33,21.01,,,,,,,,,,
21.9,44.55,20.9,,,,,,,,,,
22.02,44.55,20.9,,,,,,,,,,
22.53,44.55,20.79,,,,,,,,,,
23.55,44.55,20.79,,,,,,,,,,
24.31,47,20.68,,,,,,,,,,
24.36,47,20.68,,,,,,,,,,
24.83,47,20.57,,,,,,,,,,
25.01,47,20.57,,,,,,,,,,
25.51,49.28,20.45,,,,,,,,,,
26.77,49.28,20.45,,,,,,,,,,
28.57,49.28,20.36,,,,,,,,,,
29.97,49.28,20.36,,,,,,,,,,
28.06,51.24,20.27,,,,,,,,,,
29.61,51.24,20.27,,,,,,,,,,
34.21,51.24,20.56,,,,,,,,,,
36.33,51.24,20.56,,,,,,,,,,
37.28,52.93,20.85,,,,,,,,,,
43.06,52.93,20.85,,,,,,,,,,
50.9,52.93,21.57,,,,,,,,,,
56.45,52.93,21.57,,,,,,,,,,
52.65,54.19,22.28,,,,,,,,,,
62.21,54.19,22.28,,,,,,,,,,
71.25,54.19,23.16,,,,,,,,,,
82.5,54.19,23.16,,,,,,,,,,
80.88,54.95,24.03,,,,,,,,,,
88.74,54.95,24.03,,,,,,,,,,
93.25,54.95,24.84,,,,,,,,,,
98.45,54.95,24.84,,,,,,,,,,
84.62,55.34,25.65,,,,,,,,,,
95.9,55.34,25.65,,,,,,,,,,
88,55.34,26.31,,,,,,,,,,
80.05,55.34,26.31,,,,,,,,,,
60.52,55.2,26.97,,,,,,,,,,
58.55,55.2,26.97,,,,,,,,,,
50.21,55.2,27.48,,,,,,,,,,
42.53,55.2,27.48,,,,,,,,,,
33.85,54.43,27.98,,,,,,,,,,
32.11,54.43,27.98,,,,,,,,,,
32.25,54.43,28.31,,,,,,,,,,
31.56,54.43,28.31,,,,,,,,,,
29.83,53.33,28.64,,,,,,,,,,
30.05,53.33,28.64,,,,,,,,,,
30.28,53.33,28.79,,,,,,,,,,
29.05,53.33,28.79,,,,,,,,,,
28.55,52.19,28.93,,,,,,,,,,
28.01,52.19,28.93,,,,,,,,,,
26.26,52.19,28.88,,,,,,,,,,
24.88,52.19,28.88,,,,,,,,,,
25.39,50.39,28.82,,,,,,,,,,
24.42,50.39,28.82,,,,,,,,,,
22.74,50.39,28.58,,,,,,,,,,
21.58,50.39,28.58,,,,,,,,,,
21.98,47.48,28.35,,,,,,,,,,
22,47.48,28.35,,,,,,,,,,
20.83,47.48,27.92,,,,,,,,,,
19.85,47.48,27.92,,,,,,,,,,
19.83,44.25,27.49,,,,,,,,,,
19.93,44.25,27.49,,,,,,,,,,
18.98,44.25,26.79,,,,,,,,,,
17.82,44.25,26.79,,,,,,,,,,
18.06,41.48,26.09,,,,,,,,,,
18.06,41.48,26.09,,,,,,,,,,
17.52,41.48,26.09,,,,,,,,,,
17.39,39.1,23.9,,,,,,,,,,
17.44,37.36,22.5,,,,,,,,,,
17.12,37.36,22.5,,,,,,,,,,
16.52,37.36,22.02,,,,,,,,,,
16.03,37.36,22.02,,,,,,,,,,
15.79,36.29,21.55,,,,,,,,,,
15.78,36.29,21.55,,,,,,,,,,
15.27,36.29,21.28,,,,,,,,,,
15.14,36.29,21.28,,,,,,,,,,
15.39,35.75,21.02,,,,,,,,,,
15.38,35.75,21.02,,,,,,,,,,
15.29,35.75,20.84,,,,,,,,,,
15.14,35.75,20.84,,,,,,,,,,
15.63,35.87,20.64,,,,,,,,,,
16.08,35.87,20.64,,,,,,,,,,
16.51,35.87,20.49,,,,,,,,,,
16.58,35.87,20.49,,,,,,,,,,
17.52,37.07,20.34,,,,,,,,,,
17.61,37.07,20.34,,,,,,,,,,
18.17,37.07,20.21,,,,,,,,,,
17.99,37.07,20.21,,,,,,,,,,
21.91,39.33,20.07,,,,,,,,,,
21.16,39.33,20.07,,,,,,,,,,
24.71,39.33,19.94,,,,,,,,,,
24.74,39.33,19.94,,,,,,,,,,
26.92,41.23,19.82,,,,,,,,,,
25.84,41.23,19.82,,,,,,,,,,
26.52,41.23,19.69,,,,,,,,,,
25.52,41.23,19.69,,,,,,,,,,
25.33,42.58,19.56,,,,,,,,,,
24.03,42.58,19.56,,,,,,,,,,
23.4,42.58,19.44,,,,,,,,,,
23.58,42.58,19.44,,,,,,,,,,
25.7,43.96,19.32,,,,,,,,,,
24.96,43.96,19.32,,,,,,,,,,
25.11,43.96,19.17,,,,,,,,,,
25.97,43.96,19.17,,,,,,,,,,
27.72,45.48,19.04,,,,,,,,,,
25.87,45.48,19.04,,,,,,,,,,
25.93,45.48,18.88,,,,,,,,,,
25.95,45.48,18.88,,,,,,,,,,
26.33,46.77,18.72,,,,,,,,,,
26.86,46.77,18.72,,,,,,,,,,
26.85,46.77,18.57,,,,,,,,,,
27.54,46.77,18.57,,,,,,,,,,
26.54,47.75,18.42,,,,,,,,,,
26.85,47.75,18.42,,,,,,,,,,
29.74,47.75,18.52,,,,,,,,,,
28.17,47.75,18.52,,,,,,,,,,
26.39,48.57,18.61,,,,,,,,,,
26.81,48.57,18.61,,,,,,,,,,
29.07,48.57,19,,,,,,,,,,
28.23,48.57,19,,,,,,,,,,
25.39,49.09,19.39,,,,,,,,,,
26.1,49.09,19.39,,,,,,,,,,
27.15,49.09,19.95,,,,,,,,,,
27.95,49.09,19.95,,,,,,,,,,
28.18,49.33,20.49,,,,,,,,,,
29.38,49.33,20.49,,,,,,,,,,
29.82,49.33,21.05,,,,,,,,,,
29.36,49.33,21.05,,,,,,,,,,
27.53,49.45,21.59,,,,,,,,,,
28.54,49.45,21.59,,,,,,,,,,
27.11,49.45,22.09,,,,,,,,,,
26.84,49.45,22.09,,,,,,,,,,
24.94,49.31,22.59,,,,,,,,,,
25.41,49.31,22.59,,,,,,,,,,
24.82,49.31,22.99,,,,,,,,,,
23.55,49.31,22.99,,,,,,,,,,
22.66,48.94,23.4,,,,,,,,,,
24.76,48.94,23.4,,,,,,,,,,
28.1,48.94,23.67,,,,,,,,,,
28.82,48.94,23.67,,,,,,,,,,
26.89,48.65,23.93,,,,,,,,,,
28.48,48.65,23.93,,,,,,,,,,
28.88,48.65,24.04,,,,,,,,,,
27.75,48.65,24.04,,,,,,,,,,
27.47,48.11,24.13,,,,,,,,,,
27.74,48.11,24.13,,,,,,,,,,
26.16,48.11,24.07,,,,,,,,,,
24.93,48.11,24.07,,,,,,,,,,
25.25,46.85,24,,,,,,,,,,
24.91,46.85,24,,,,,,,,,,
23.29,46.85,23.78,,,,,,,,,,
22.21,46.85,23.78,,,,,,,,,,
22.15,44.52,23.57,,,,,,,,,,
22.62,44.52,23.57,,,,,,,,,,
21.43,44.52,23.17,,,,,,,,,,
20.5,44.52,23.17,,,,,,,,,,
20.58,41.77,22.77,,,,,,,,,,
20.88,41.77,22.77,,,,,,,,,,
19.97,41.77,22.1,,,,,,,,,,
18.52,41.77,22.1,,,,,,,,,,
18.89,39.4,21.43,,,,,,,,,,
